uniqueIDs	GSM1015207	GSM1015208	GSM1015209	GSM1015210	GSM1015211	GSM1015212	GSM1015213	GSM1015214	GSM1015215	GSM1015216	GSM1015217	GSM1015218	GSM1015219	GSM1015220	GSM1015221	GSM1015222	GSM1015223	GSM1015224	GSM1015225	GSM1015226	GSM1015227	GSM1015228	GSM1015229	GSM1015230	GSM1015231	GSM1015232
NR3C1	10.802271	10.73834	10.699904	10.772757	10.764529	10.806012	10.764856	10.581178	10.749719	10.727175	10.776313	10.817244	10.569658	10.619674	10.641641	10.961118	10.83807	10.811108	10.806213	10.858328	10.623176	10.729421	10.676569	10.74102	10.627563	10.61311
NR3C2	10.009428	10.014783	10.019639	9.935118	10.029337	10.080133	9.891651	9.847543	9.999901	9.828264	10.065427	10.172323	9.820013	9.972046	9.876661	9.962952	9.956103	9.905828	9.915847	9.936349	9.750518	9.840508	9.914928	9.980819	9.958775	9.790638
NR4A1	7.7771273	7.8224235	7.8654194	8.088965	7.8499727	7.731965	7.8554068	8.013485	7.8333926	7.8571105	7.848093	7.7695727	7.985842	7.9347334	7.8449264	7.797691	7.990189	7.67738	7.533611	7.9468894	7.734868	7.8006325	7.9606986	7.75928	7.970317	7.9128237
NR4A2	9.434268	9.572455	10.042821	9.897327	9.108301	8.562743	9.7817745	10.215244	9.71582	10.647446	9.745105	8.859092	10.542124	9.819217	10.207354	8.52938	8.890374	9.7131605	8.454517	9.442536	10.65376	10.480901	9.86227	9.4527855	10.246018	10.486489
NR4A3	7.743985	7.636065	7.5975075	7.8295307	7.5633507	7.712288	7.919764	7.6079397	7.5338726	7.6697464	7.5791774	7.59079	7.8076415	7.9364166	7.879545	7.6775084	7.7121997	7.8077917	7.420375	7.5355453	7.693979	7.591949	7.6552963	7.5736327	7.7861032	7.5780945
NR5A1	8.013043	8.145033	8.0315895	8.267359	8.171962	7.9745383	8.32624	8.12342	7.9703393	8.169464	7.964677	8.122278	8.084332	8.205244	8.216136	7.990941	8.158451	8.180993	7.877592	7.927855	8.101262	7.836828	7.850082	8.002215	8.160507	7.839171
NR5A2	8.077786	8.023053	8.121514	8.01277	8.167099	8.4184	8.021108	8.464387	8.206312	8.072781	8.15708	7.992796	7.9813633	8.03255	8.121312	8.039099	8.245277	7.9215403	8.260609	8.276327	8.03103	8.37205	8.131739	7.8640766	8.003571	8.373403
NR6A1	7.813855	7.861435	7.9998736	7.9884706	7.87699	8.090628	7.957618	8.065551	7.819449	7.9402666	7.7891293	7.9033766	7.904954	7.941422	7.941528	7.729759	7.951357	7.861047	7.7827926	7.9019737	7.804625	7.91005	7.802043	7.7531567	7.780461	7.9045887
NRAP	8.644089	8.835997	8.66987	8.743101	8.279	8.279876	8.776953	8.837046	8.896336	8.89118	8.858331	8.851815	8.9681425	8.895438	8.960731	8.250255	8.202917	8.655811	8.50452	8.541685	8.903746	8.876238	8.846457	8.834579	8.889139	8.999678
NRARP	9.081255	9.0515785	9.126502	9.17385	8.993484	9.022976	9.139339	9.386964	9.040879	9.383979	9.100509	8.964885	9.278043	9.258014	9.373064	8.868933	9.168173	9.121115	9.007236	9.117547	9.438978	9.260758	9.080249	9.122662	9.368823	9.385415
NRAS	10.312959	10.264714	10.266925	10.1740675	10.366568	10.429881	10.294208	10.37136	10.340679	10.333289	10.4317	10.458585	10.348828	10.321983	10.396159	10.39043	10.361576	10.405415	10.545117	10.445402	10.443375	10.420363	10.418467	10.401674	10.34015	10.328774
NRBF2	7.3233466	7.5657663	7.3813477	7.5227532	7.415483	7.335708	7.5264506	7.410346	7.203729	7.3010077	7.33003	7.5270166	7.423468	7.58982	7.5169034	7.250345	7.5416865	7.5568805	7.245351	7.1944947	7.412068	6.9379854	7.4441094	7.344791	7.5171003	7.236356
NRBP1	11.530471	11.871965	11.822413	11.710648	11.446873	11.097456	11.823377	11.968056	11.828035	11.91937	11.739277	11.782127	12.0769415	11.863359	11.97631	11.073315	11.089247	11.678196	11.289214	11.2783785	11.912555	11.850168	11.72441	11.842948	11.952661	12.011
NRCAM	6.848812	6.9300137	6.944506	6.8689055	6.841869	6.8960423	6.99297	6.8953896	6.7526884	6.900493	6.7834773	6.8136015	6.8629813	6.827131	6.8938813	6.6061716	6.830493	6.6846466	6.7103186	6.699695	6.6144123	6.870269	6.7783275	6.757232	6.6966586	6.7784977
NRDC	10.262792	10.271173	10.274616	10.358845	10.157132	10.063698	10.232896	10.32667	10.350771	10.392861	10.417138	10.528239	10.279579	10.383269	10.363735	10.265053	10.17681	10.369896	10.483029	10.40941	10.369722	10.434744	10.327875	10.526599	10.378046	10.445443
NRDE2	8.358858	8.350915	8.182775	8.24439	8.090864	8.165549	8.251798	8.289866	8.358235	8.257467	8.268029	8.105845	8.306982	8.187457	8.290903	8.12821	7.9819975	8.265996	8.330389	8.076934	8.2810955	8.27729	8.266941	8.33118	8.276165	8.418558
NREP	12.55998	12.507194	12.541525	12.70946	13.06546	13.538614	12.415912	12.074267	12.26597	11.851225	12.130796	12.33628	11.275068	11.532513	11.138008	13.161223	13.517832	12.711063	12.600544	13.11847	11.809359	12.046852	11.74603	11.778295	11.525053	11.254162
NRF1	9.352928	9.350739	9.41327	9.359788	9.148706	9.076409	9.4122305	9.581733	9.492726	9.484694	9.441914	9.3700485	9.583799	9.430954	9.544786	9.052325	9.002909	9.367769	9.169057	9.312068	9.554671	9.500385	9.506174	9.323429	9.4651785	9.574434
NRG2	7.858412	7.927751	7.9149675	7.8953657	8.0330925	7.8670764	8.060657	7.85172	7.8154335	7.885701	8.002365	8.005859	8.068938	7.973048	7.9704604	7.6275415	7.9518642	7.9403114	7.806244	7.686169	7.9492984	7.590809	7.774898	7.9989853	7.9560065	7.6761394
NRG3	5.8407946	5.7698174	5.548961	5.849574	5.6480107	5.8709397	5.5669913	5.928688	6.129946	6.2294946	6.010114	6.0716805	6.0468946	5.898508	5.7315335	5.5967255	5.7817802	5.7494836	6.1994505	6.041256	6.101538	6.046657	5.8892593	6.0106196	5.738575	6.168381
NRG4	7.7920685	7.3599386	7.7277565	7.3202176	7.1084666	7.7241545	7.348139	7.5399036	7.321639	7.486305	7.2036114	7.61069	7.2184877	7.368176	7.341514	7.11647	6.8514013	7.232958	7.1882677	6.906195	7.3174467	7.1716075	7.306429	7.3193474	7.320184	7.3647017
NRIP1	10.252942	10.446666	10.44739	10.129424	10.540092	10.332167	10.25492	10.518026	10.4953575	10.154327	10.290871	10.166342	10.415932	10.228042	10.128946	10.630892	10.374882	10.308957	10.478168	10.534169	10.305767	10.358716	10.148576	10.227769	10.208704	10.269568
NRIP2	8.511417	8.499381	8.493166	8.612527	8.310672	8.153859	8.606085	8.520735	8.115071	8.804047	8.249271	8.3886385	8.733679	8.773544	8.822063	7.9858375	8.19337	8.653569	7.9680033	8.281268	8.683995	8.863934	8.589191	8.617091	8.725219	8.548391
NRIP3	7.1190796	7.4891577	7.539165	7.240954	7.0410175	7.2167616	7.3445807	7.607698	7.5395856	7.4215612	7.3623195	7.135846	7.47915	7.343972	7.5114975	7.01994	7.132173	6.987993	7.0568047	7.16938	7.2399335	7.3607454	7.3332944	7.4065895	7.524656	7.2622705
NRK	8.1193905	7.979942	7.8052235	7.3666167	7.8335414	7.917276	6.884071	6.8364472	7.0935626	6.713175	7.1307645	7.7247233	6.1637087	6.4554386	6.3919616	8.092058	8.10002	7.1549315	7.310914	7.9795094	6.3166285	6.684355	6.7059455	6.055169	6.6999016	6.396915
NRL	5.8898277	6.3560324	5.972516	6.2013483	5.89371	5.979601	6.0254927	6.2077627	6.2448864	6.202736	5.963323	6.2726235	6.105934	6.1715164	5.888194	6.125285	5.8795266	5.861567	6.1665645	5.8694587	6.2522635	5.987214	6.1052904	5.888603	6.044193	6.4423614
NRM	8.601349	8.823477	8.624033	8.613885	8.447274	8.228628	8.714193	8.740426	8.781975	8.701356	8.677936	8.676753	8.853658	8.707434	8.71089	8.106657	8.086336	8.799971	8.390279	8.388255	8.850423	8.793517	8.71036	8.841851	8.725147	8.788068
NRN1	11.459338	11.361486	11.494754	11.386527	11.865649	12.064876	11.404317	11.413889	11.355247	11.003241	11.243959	11.16164	10.757873	10.894592	10.763817	12.050983	11.988466	11.687555	11.9756975	12.081159	11.134374	10.980237	11.141076	10.931984	11.169735	11.024833
NRN1L	9.165829	8.511057	8.800308	9.116487	9.208127	9.36898	8.8246765	8.592294	8.8398075	8.808717	8.744426	8.5152645	8.337912	8.44586	8.456133	9.538635	9.9693365	9.306846	9.582863	9.332694	8.91547	9.107351	8.754814	9.307915	8.9431925	8.999237
NRP1	11.334904	11.143541	11.238857	11.190376	11.611171	11.83615	11.246364	11.067418	11.266548	10.962131	11.1093645	11.257123	10.751047	10.9712515	10.876798	11.817584	11.541113	11.270452	11.544286	11.479771	10.904373	10.874728	10.892012	11.042431	10.90633	10.844356
NRP2	11.190018	11.088806	11.319043	11.02217	11.39305	11.806646	10.916878	10.705224	10.724589	10.695213	10.8717375	10.945823	10.458612	10.821029	10.376838	11.251675	11.250696	11.176803	11.181982	11.457943	10.83857	10.809117	10.763636	10.569204	10.685956	10.601157
NRROS	7.06259	7.209747	7.0062776	7.182824	7.1766396	7.161152	7.1995173	7.044797	7.167124	7.124162	7.176714	7.1599455	7.1749673	7.1441007	7.0706573	7.249691	7.252469	7.1254406	7.040806	7.034507	7.1572123	7.0424213	7.065642	6.859907	7.054497	7.0712366
NRSN1	6.141586	6.152039	5.920181	6.0002213	6.0076237	6.1879597	6.310787	5.865106	6.131615	6.1864004	6.1133847	6.1489453	6.1238036	6.0578284	5.847365	5.999481	6.2743034	6.269139	6.126893	5.8471746	5.7964187	5.937579	5.930073	6.02483	5.9412303	5.9795322
NRSN2	6.952896	6.701599	6.954181	6.8010077	6.6508455	6.895849	6.981129	6.732622	6.866601	6.840722	6.892954	6.886972	6.951972	6.8443613	7.1031723	6.6602635	6.8024344	6.9222217	6.8600373	6.7860117	7.172651	6.8525567	6.9789963	6.9957557	6.732026	6.6830506
NRTN	6.791817	6.650204	6.792233	6.8683953	6.8264127	7.089593	6.836378	6.653676	6.8289747	6.592293	7.058628	6.7076335	6.52588	6.6603117	6.5361195	6.868114	6.9400907	6.638642	6.985096	7.0049753	6.6320243	6.6394744	6.711619	6.7438126	6.734503	6.7020197
NRXN1	7.58254	7.747886	7.647363	7.7041807	7.653287	7.553476	7.7077894	7.491105	7.5320587	7.7344346	7.520361	7.588119	7.7830343	7.7260184	7.709584	7.6029015	7.6392355	7.743659	7.501269	7.5202036	7.8114276	7.6076875	7.775153	7.6310434	7.637314	7.4674277
NRXN2	7.686483	7.6990733	7.665052	7.87727	7.753959	7.471622	8.047705	7.6275177	7.7035613	7.803003	7.6796646	7.7603974	8.0800495	7.80771	7.907871	7.8250117	7.843014	7.8762813	7.818761	7.7459826	7.937798	7.5897107	7.7520127	7.8994703	7.708217	7.623658
NSA2	11.921294	12.143635	12.013479	11.859217	12.195088	12.170124	12.057379	12.201846	12.169669	11.793643	11.926522	12.042446	11.916143	11.928855	11.9195	12.163019	12.158309	11.772621	12.064662	12.021475	11.822801	11.89069	11.934721	11.865692	11.760444	11.954362
NSD1	10.048145	9.947823	9.971885	9.938347	10.006947	10.098512	10.051312	10.089598	10.138443	10.032419	10.035005	10.133219	9.897022	9.922555	10.020124	10.003801	10.0402	10.048661	10.209648	10.161321	10.050486	10.175358	10.076357	10.128084	9.916121	10.034428
NSDHL	6.2569284	6.3282733	6.188416	6.452364	6.285507	6.128259	6.337787	6.294246	6.370216	6.421945	6.2891245	6.32698	6.254927	6.321426	6.2849236	6.653449	6.226699	6.526874	6.140782	5.9213567	6.2428102	6.2927065	6.2776823	6.3451247	6.256843	6.3431196
NSF	10.011813	10.166953	10.15031	9.993652	10.119817	10.076952	9.911962	10.006806	10.07136	9.866035	9.9751005	10.063735	9.971085	10.037434	10.049649	10.164362	10.104024	9.950487	10.082832	9.867861	9.93648	9.986806	10.117253	9.8661	10.003968	9.950874
NSFL1C	8.314924	8.274388	8.366059	8.456254	8.217187	8.065416	8.493345	8.279566	8.150137	8.356845	8.282768	8.277106	8.457183	8.516163	8.520111	8.029558	8.273734	8.46133	8.107982	8.321984	8.446741	8.254621	8.397632	8.300273	8.433096	8.286265
NSG1	8.392077	8.207603	8.469221	8.637996	8.964853	8.855254	8.618201	8.428684	8.5820675	8.402043	8.421088	8.148048	8.444403	8.363605	8.466705	9.500459	9.345875	9.028758	9.459245	8.912055	8.760793	8.733917	8.576448	8.863916	8.764103	8.801937
NSG2	7.7314916	7.8119564	7.863703	7.8764725	7.7825265	7.9243426	7.7338862	7.688263	7.52902	7.8922844	7.6822863	7.5863543	7.8009796	7.842663	7.820179	7.6726694	7.9185505	7.7034936	7.6016526	7.7143874	7.822016	7.778011	7.9226456	7.766073	7.831755	7.7511883
NSL1	7.4591584	7.5017424	7.3596697	7.5170608	7.4015174	7.4480076	7.6838803	7.3599195	7.3669887	7.479562	7.1516047	7.2510786	7.411625	7.499954	7.3913107	7.492548	7.6058135	7.4029083	7.3351445	7.195765	7.2755046	7.3317523	7.47843	7.4232874	7.3958173	7.184763
NSMAF	7.3484197	7.147584	7.0877542	7.163766	6.9620624	6.995457	7.1632323	7.0957003	7.0169334	7.1701956	7.139972	7.115479	6.9303336	7.0074224	7.110516	6.9322543	6.8667235	6.9603124	6.7488246	6.86393	7.046117	6.8602033	6.968973	7.0467587	6.901648	6.8164444
NSMCE1	10.1889515	10.311819	10.326943	10.223483	10.060649	9.989786	10.34802	10.301768	10.149553	10.417621	10.200874	10.194353	10.4576025	10.422598	10.388465	9.953787	9.891644	10.252132	9.90911	9.967285	10.455639	10.427901	10.326111	10.314754	10.347544	10.478488
NSMCE2	10.135306	10.034061	10.180349	10.152516	10.528909	10.656549	9.977743	9.915188	10.100845	9.8697605	10.018214	9.837936	9.722044	9.665465	9.638023	10.812655	10.562999	10.165431	10.546394	10.71162	9.888692	9.801965	9.819402	9.90626	9.819898	9.883511
NSMCE4A	11.363487	11.526764	11.466942	11.344441	11.195886	11.184148	11.407349	11.558274	11.573425	11.500982	11.505238	11.342892	11.5658	11.451761	11.526812	11.04618	11.083158	11.337249	11.182898	11.234657	11.593757	11.51255	11.472222	11.451881	11.483798	11.58874
NSMF	10.183432	9.786673	9.852334	10.121637	10.316866	10.776406	10.054907	9.896515	10.052156	9.641873	10.04631	9.633702	9.573927	9.592265	9.466171	11.010843	10.844343	10.319439	10.597809	10.676632	9.962478	9.959872	9.6412735	9.952271	9.826586	9.769659
NSUN2	6.3660398	6.5342884	6.3851895	6.663522	6.6031375	6.3923345	6.7223706	6.85941	6.6303196	6.5038753	6.420193	6.534832	6.644311	6.6487203	6.638285	6.546521	6.5740123	6.413752	6.2267323	6.3604164	6.506946	6.363352	6.4191637	6.518492	6.3387327	6.5565925
NSUN3	8.238192	8.303109	8.152623	8.019129	7.9709773	7.742592	7.6547523	7.829775	8.003767	8.11753	8.435914	8.267088	8.275018	8.186345	8.003202	8.097697	7.8723493	8.230841	8.330253	8.147617	8.307427	8.227232	8.152794	8.264904	8.298971	7.9217167
NSUN4	8.431791	8.292891	8.254141	8.364408	8.260065	8.446345	8.312868	8.3185215	8.199735	8.477912	8.518346	8.478125	8.369211	8.42916	8.303764	8.445795	8.422533	8.442302	8.54879	8.408019	8.481758	8.374935	8.331625	8.557433	8.455986	8.388622
NSUN5	7.818139	7.8822536	7.854599	8.016866	7.924923	8.082754	7.9700913	8.080877	8.114405	8.007159	7.925966	7.9743333	8.059599	7.9074116	7.9880714	7.967766	7.8807054	7.853936	7.873796	7.844868	8.015931	7.97159	7.941839	7.950446	8.02043	8.168903
NSUN6	7.0328	6.9988475	6.9839935	6.9582925	7.072681	6.8614497	6.9607186	6.8614974	6.774322	6.849647	6.9588633	7.1341357	6.9711685	7.1234865	6.976914	6.910067	6.905688	7.1014843	6.8978148	7.1934066	6.996695	6.9326324	7.1269073	7.0496836	6.8978195	7.032273
NSUN7	6.7178197	6.568973	7.251166	6.612833	6.44254	6.401953	6.942529	6.975144	6.4654856	6.7184606	6.696993	6.692729	7.0235796	6.647521	7.2411127	6.325075	6.886867	6.691398	6.7999625	6.5800815	7.3488464	6.676562	7.0667944	6.716833	7.0552316	6.8015795
NT5C	6.0823708	6.405131	6.2426405	6.3782015	6.3822517	6.02799	6.3197293	6.1892157	6.299031	6.3457465	6.2572985	6.2587466	6.3783402	6.41504	6.210699	6.359219	6.1196423	6.3655314	6.132223	6.091844	6.3270726	6.248178	6.2012925	6.1369767	6.288348	6.3711944
NT5C1B	6.6053357	6.5852747	6.5004187	6.7431107	6.480187	6.5310407	6.659754	6.269264	6.5794163	6.658773	6.403734	6.3812056	6.736822	6.648912	6.6120615	6.6835723	6.73097	6.602953	6.430042	6.365351	6.6587276	6.4145226	6.626979	6.524694	6.523928	6.4451175
NT5C2	9.229328	9.254569	9.276473	9.212337	8.827578	8.939582	9.042608	9.214249	9.327108	9.332531	9.214057	9.207269	9.157627	9.14913	9.3606825	8.656688	8.725893	9.250709	8.932169	8.986226	9.3016	9.366793	9.218881	9.27924	9.278833	9.505981
NT5C3A	11.930801	12.060209	12.133318	11.968248	11.594804	11.271753	11.955286	12.159394	12.131124	12.141452	12.140431	11.937678	12.460038	12.106271	12.264261	11.258129	11.314692	11.884621	11.48613	11.67395	12.214076	12.09593	12.026438	12.019931	12.234979	12.238009
NT5C3B	8.463395	8.333729	8.366766	8.301228	8.260153	8.526095	8.351846	8.258484	8.275995	8.3001795	8.168348	8.158949	8.162032	8.226881	8.226199	8.451205	8.376123	8.325886	8.353875	8.240297	8.308574	8.212053	8.306527	8.358618	8.1902685	8.257031
NT5DC1	7.730474	7.646352	7.750257	7.730521	7.525818	7.5461555	7.792234	7.561326	7.5363574	7.6839166	7.504613	7.679393	7.8513355	7.8344235	7.8138304	7.515799	7.7306695	7.6402082	7.526745	7.473762	7.79674	7.4677677	7.795992	7.798581	7.78792	7.537234
NT5DC2	8.088904	8.001177	8.055504	8.0657835	7.853246	7.644672	7.969702	7.9565134	7.902041	7.9343433	7.8966823	7.9029927	7.930655	7.860523	7.8403215	7.939675	7.9073753	8.013229	7.7825255	7.93116	7.915919	8.058733	7.8081794	7.8573265	7.9727798	8.0418005
NT5DC3	9.19747	9.21095	9.3016205	9.501015	9.331225	9.31085	9.444728	9.162872	9.157113	9.386703	9.47471	9.473272	9.3993225	9.385386	9.3544655	9.507144	9.51154	9.300344	9.220132	9.434106	9.200784	9.23979	9.338496	9.292023	9.271693	9.097466
NT5E	10.536602	9.920717	10.021069	10.046525	10.551709	10.85822	9.869975	9.768653	10.052965	9.699168	10.176956	10.221371	9.347521	9.645502	9.735289	11.67034	11.746042	10.476767	11.502222	11.152726	10.405895	10.538235	10.215659	11.025603	10.353892	10.490004
NT5M	9.770468	9.581853	9.599749	9.723184	9.5932455	9.673128	9.742751	9.634094	9.614423	9.701364	9.73916	9.9260025	9.719659	9.79677	9.833665	9.663719	9.6584835	9.6896515	9.89424	9.652626	9.686741	9.725993	9.838805	9.898258	9.705278	9.805523
NTAN1	11.203369	10.999677	11.032383	11.150315	11.0686035	11.293093	11.273646	11.162611	11.171749	11.231029	11.185506	11.429091	11.264834	11.161595	11.201485	11.236274	11.22035	11.158051	11.330394	11.294892	11.242158	11.162983	11.198744	11.355299	11.155824	11.377671
NTF3	8.153404	7.5326476	7.4687552	7.9899416	8.012264	8.461779	7.883488	7.4166884	7.7251105	7.8149395	7.9118385	7.7684703	7.4954953	7.7230496	7.7482624	8.77795	8.668402	8.374014	8.750887	8.328054	8.020138	8.045125	7.7809196	8.439111	7.90997	8.042034
NTF4	8.619126	8.496194	8.46925	8.545033	8.562783	8.471702	8.491315	8.442806	8.490366	8.584114	8.451135	8.513801	8.578941	8.5397005	8.513684	8.468158	8.665958	8.619618	8.471793	8.521866	8.60356	8.467436	8.459305	8.571656	8.581915	8.447396
NTHL1	10.0885105	9.857773	9.915517	9.990518	9.762505	9.939069	9.913794	9.869089	9.956224	9.9968605	9.889382	9.929408	9.89145	9.936626	9.958608	9.7998085	9.858594	9.9294615	10.021332	9.8526535	9.898772	10.087105	10.0378685	10.030309	9.960941	9.909075
NTM	7.0062723	7.159211	7.0167665	7.1456437	6.9924526	7.1431	7.2235374	6.960968	7.063822	7.1817827	7.05932	6.9630737	7.2585177	7.2882824	7.1767287	7.0209274	6.8373504	7.195119	6.8916097	6.835464	7.1026382	7.289866	6.965466	7.1580815	7.2354107	7.2172966
NTMT1	9.009565	9.291608	9.313621	8.930966	9.336476	9.188742	8.856975	9.263939	9.30916	8.769288	9.16324	9.113926	9.061557	9.201302	9.190253	9.025669	9.109836	8.626983	9.280917	8.88822	8.872543	9.2439575	9.322803	9.033988	9.079437	8.87571
NTN1	10.314864	9.499492	9.840325	9.85899	10.369093	10.541447	9.863502	9.631685	10.117331	9.664609	10.048214	9.672261	9.237638	9.500756	9.731759	10.528979	10.791977	10.20516	10.765993	10.185235	10.161272	10.2332115	9.990232	9.743651	9.842638	9.934291
NTN3	7.1888366	7.389739	7.329571	7.1323423	7.3113184	7.2310953	7.2411923	7.4682984	7.510822	7.0903535	7.4578753	7.3950706	7.2151937	7.296538	7.234492	7.346343	7.0910473	7.1619368	7.438136	7.304766	7.305112	7.2983127	7.2944884	7.391116	7.27885	7.3338323
NTN4	10.467063	9.951489	10.07016	9.919694	10.228828	10.583088	9.518995	9.218807	9.890272	9.675321	10.27096	9.566875	9.721679	9.780008	9.744564	10.538265	10.553483	10.179791	10.557153	10.33307	10.176572	10.119255	9.938258	10.1860895	9.998387	9.623629
NTN5	9.383228	9.417842	9.32209	9.220114	9.172252	9.2599945	9.117755	8.997304	9.1420765	9.125596	9.476272	9.335515	9.599335	9.437301	9.350509	9.2696705	9.213834	9.343944	9.33278	9.257489	9.363215	9.39092	9.347632	9.317363	9.467952	9.223814
NTNG1	7.660048	7.789678	7.835285	7.7514524	7.854946	7.778927	7.8224983	7.6288986	7.538182	7.608458	7.5731483	7.666817	7.7234087	7.7344646	7.671987	7.6673737	7.796403	7.7531714	7.5837183	7.588426	7.7080817	7.5769176	7.6527367	7.702153	7.6800213	7.4857254
NTNG2	8.615492	8.5231085	8.432283	8.433731	8.311092	8.517597	8.507177	8.543788	8.624518	8.417238	8.495211	8.835544	8.547691	8.580681	8.587262	8.457599	8.291504	8.4364395	8.48072	8.3178	8.493455	8.339543	8.609613	8.593361	8.390781	8.532969
NTPCR	9.010527	8.888682	8.870975	8.924082	9.03805	9.011251	9.0576105	8.827127	8.988817	8.982266	8.962724	9.247413	8.993382	9.082062	9.073172	9.182518	8.923518	9.072129	9.015356	8.902184	8.904231	8.997742	8.966848	9.168712	8.9811535	8.999432
NTRK1	8.94361	8.621515	8.744811	8.872223	9.298991	9.306364	8.806023	8.462959	8.666733	8.601245	8.802736	8.513344	8.364836	8.567952	8.4762335	9.655845	9.550496	9.09484	9.511234	9.379261	8.76647	8.868466	8.596867	8.655369	8.610357	8.482032
NTRK2	10.650873	10.90996	11.05012	10.850506	10.732491	10.403977	10.766267	11.370787	11.086602	11.339896	10.964817	10.552142	11.181927	10.8932	10.975141	10.316756	10.347107	10.84977	10.098129	10.630301	11.125989	11.291026	10.8735895	10.866081	10.985999	11.19805
NTRK3	7.705763	7.7813687	7.9245424	7.8581963	7.7010536	7.748772	7.9600954	7.9012084	7.601296	7.807891	7.6237044	7.7456594	7.966735	7.786471	8.02823	7.3157854	7.91621	7.5665903	7.7273936	7.5195937	7.9849644	7.564657	7.7740483	7.5995784	7.868994	7.471835
NTS	8.833913	8.827915	8.897845	8.991873	8.782432	8.532583	8.756277	8.686813	8.642771	8.7479	8.726729	8.790947	8.756977	8.831414	8.822592	8.835649	8.744548	8.8288355	8.75751	8.808733	8.721491	8.771272	8.778192	8.715282	8.74136	8.69977
NTSR1	7.3084035	7.1656914	7.2742634	7.473906	7.3178325	7.535873	7.4632707	7.236269	7.1105323	7.3817177	6.7907705	7.132005	7.3443165	7.022002	7.1843586	7.203692	7.3914423	7.4310627	6.963791	7.180314	7.193362	7.259816	7.1394935	7.1364136	7.1463823	7.0399957
NTSR2	10.956642	10.859646	10.9402895	11.152093	11.084569	10.957208	11.090831	11.002255	11.045319	10.922002	10.962776	10.787644	11.067133	10.873344	10.849635	11.472207	11.171765	11.04932	11.098912	11.123047	11.008242	10.976398	10.809702	10.956334	10.966085	11.0581665
