Row,XL1,XL2,XL3,XL4,XL5,XL6,XL7,XL8,XL9,XL10,XL11,XL12,XL13
GRB10,0.026589876,-0.019016809,0.003170964,-0.001990272,-0.000993327,-0.001373083,-0.014821234,0.007376119,-0.013721658,0.004971775,-0.00894203,0.017493536,-0.00558889
GRK4,0.022443982,0.012707891,0.012893822,0.026770625,-0.015977739,-0.017617297,0.005189117,0.013820619,-0.012112965,-0.038758661,0.003506992,0.034860271,0.010479913
GRM3,-0.023770653,-5.7957E-06,0.016340817,0.045634399,-0.013148488,-0.006774848,0.015900724,0.003883793,0.015122387,0.014361915,-0.025845253,0.002820969,0.004888466
GSN,-0.008516817,-0.043756397,-0.005576988,0.027998761,-0.013834696,0.084918423,-0.03129554,0.011566453,0.001292217,-0.016862898,0.020004541,-0.02906149,-0.010156427
GSR,-0.022808367,0.003361052,0.045912616,-0.005021059,-0.003424384,-0.002077139,0.026602947,0.026150306,0.012085945,-0.006981252,0.014293072,-0.006646228,-0.00193312
GSTM5,-0.023791513,0.011479456,0.027054631,-0.017259059,0.000659328,0.037967337,0.02757923,0.004595977,-0.017720229,-0.00420017,0.011528178,-0.01279914,-0.006171106
GTF2F2,-0.017683706,-0.026789096,0.028265369,0.05290917,0.003679612,0.041615966,0.019019448,0.015545276,0.012455583,-0.007188501,-0.013448108,-0.008618532,-0.013541486
GTF3A,0.014717354,0.04449021,-0.009134758,-0.002847838,0.048148652,0.006802401,0.052026253,0.044057555,-0.014606508,-0.015241261,0.010991864,0.002949356,-0.025779546
GTF3C4,0.020356021,0.021556072,0.02923847,-0.00959714,-0.004911781,0.029669277,-0.004588231,0.037497908,-0.000239335,-0.032768665,-0.039222714,-0.012273925,-0.013500039
GTPBP6,0.024688854,0.005167835,0.000158817,0.010457336,0.001292253,-0.00224263,-0.005864635,-0.031005748,-0.014191884,-0.013182923,0.041384815,0.008292446,0.01003263
GULP1,0.026328445,-0.014921883,-0.001306625,-0.009237659,-0.00690567,-0.003724172,-0.017892693,0.013819274,0.010201906,0.01225502,-0.012570836,-0.003878712,-0.026565275
GXYLT1,0.026506302,-0.010812588,-0.009148024,-0.005395707,0.00422732,0.001718337,0.02620714,-0.002200561,-0.012170241,0.022361773,-0.000669343,0.00234465,-0.001881383
GYG1,-0.021770786,-0.002378102,0.041167686,-0.021640979,0.028195069,0.002730767,0.021177903,-0.013196952,0.005386537,0.014693228,0.008894728,-0.028538347,0.020841793
GYPC,0.024055405,-0.004435014,0.017712704,-0.006976942,-0.025389751,-0.012129786,0.022229304,0.017779553,0.008459464,-0.001727214,-0.041132015,-0.018098461,0.007308461
H1F0,0.02351753,-0.009997751,-0.020019902,-0.015749191,0.01713169,0.010917443,-0.011465614,0.02836331,-0.013260661,0.056758644,0.011648879,0.002058746,-0.01452416
H1FX,0.022643576,-0.004677552,0.023479145,-0.002823204,-0.023813211,-0.027428117,0.001685759,0.045309995,-0.007136102,0.033412633,0.000120859,-0.016284244,0.033908586
H2AFZ,-0.022806115,-0.016039373,0.015181565,0.026345472,0.033708432,-0.025558034,0.026645739,0.025365651,0.013239967,0.016958082,0.004205418,-0.000612433,-0.034475583
HABP4,0.024575366,0.009857775,0.005506879,-0.019804218,0.018287566,0.027843988,0.00745201,-0.013625135,-0.026309267,-0.001609058,0.015755195,0.000274964,0.031452359
HAPLN3,0.026670029,0.002698115,0.015155056,0.002517936,-0.013547299,0.002181701,0.012390573,-0.00232978,0.012168631,-0.001029293,0.015622483,0.025373367,0.006014081
HAPLN4,0.026694241,-0.000827898,0.01428324,0.001496736,-0.008128351,0.006241197,0.014855515,-0.001415267,0.000639866,-0.009536447,0.011879711,0.024300714,0.012249873
HARS2,0.016304696,0.046125074,0.006944846,0.005143317,-0.03670226,0.006357567,-0.007552993,-0.013890715,-0.000936949,-0.026238527,0.014166306,-0.045139734,-0.000681262
HAS1,0.024155688,-0.00627193,-0.000932971,-0.030261605,0.01280984,-0.001837122,0.027522841,-0.016640153,0.021008698,-0.007951404,-0.018868315,-0.022324079,0.00576004
HAS2,0.025530302,-0.009964071,0.008663945,0.017472311,-0.004406336,-0.017644478,-0.016751622,-0.009486075,0.006396174,-0.013553994,0.031640805,-0.02083971,-0.031975612
HBEGF,0.025117376,0.00041656,-0.000273226,-0.001101191,-0.005298402,0.003473299,0.033721151,-0.021637939,0.015211014,-0.013730502,0.035727309,0.031504374,0.010711854
HECTD2,0.025882797,-0.012342701,0.012687857,0.00407959,0.006219117,0.014442862,-0.006621293,0.012743429,0.016190535,0.025242314,-0.016322156,-0.004794776,0.018954421
HEPACAM2,0.026392991,-0.000897507,-0.005504907,-0.009614549,0.005696873,0.026383763,-0.004330773,0.010370487,0.017939686,0.009187972,0.004348554,-0.006464518,0.004722919
HEPH,0.025256034,-0.005005983,0.007019238,-0.011741565,-0.01181239,0.014471262,0.00030183,-0.023372353,-0.01988338,0.033675556,0.010482123,-0.008136506,-0.005928246
HEPHL1,0.02481305,0.005899156,0.015897827,0.007213281,-0.004982504,0.025296993,0.014864087,-0.021579354,-0.015089819,0.038712205,0.003917839,-0.013094436,-0.028685936
HERC4,-0.024033264,0.015157985,0.018948794,0.026931956,0.010585287,-0.020241239,-0.002228026,0.034023538,-0.003183512,-0.017226065,-0.004913537,0.002650629,-0.00843506
HES2,0.02513953,0.012820305,-0.002497747,0.00746373,-0.000679704,0.008683115,0.040711118,-0.011415879,-0.007779594,0.024957429,0.017559514,-9.97273E-05,0.024638697
HES3,0.024622292,0.009004332,0.000106701,0.00688811,-0.017395676,0.007577299,0.04059945,-0.027798411,-0.020274681,0.028193839,0.014549452,0.000319808,0.023824929
HES5,-0.01475561,0.011030847,-0.021676852,-0.027953509,-0.041330848,-0.008955587,-0.06804869,-0.007260242,0.045197342,0.03976037,-0.025673084,0.016661031,-0.03382827
HGD,-0.0210817,-0.02050805,0.026155703,-0.035994545,-0.002818257,0.014692863,0.008449255,0.031510366,-0.001590083,0.028531702,-0.03169503,-0.015871678,-0.032562709
HIF1A,0.025509616,-0.017477598,0.018234866,-0.007794692,0.004824407,-0.026858188,0.001331905,0.021061833,-0.00840115,-0.006280312,-0.01327043,-0.000845915,-0.005022232
HIGD1A,0.020745205,0.012156049,0.006228369,-0.042553691,0.042107984,-0.005775817,0.0230403,-0.01131262,0.004539477,0.042264753,-0.047645291,-0.004712165,0.009136359
HIP1,0.023841718,0.002757093,0.007294169,-0.024381603,0.039428466,0.009207982,-0.001061715,-0.003549973,4.23675E-07,-0.033045878,0.003175281,0.036379412,0.012698364
HIPK2,-0.019193647,0.021971474,0.03028647,0.027266165,-0.002616654,0.023329838,-0.030127753,-0.035533796,0.02266253,-0.033492694,0.014790409,-0.003281633,-0.020761413
HIVEP2,0.025990524,-0.006413628,-0.022709401,-0.009738942,0.006772622,-0.006236114,0.017406016,0.010474334,-0.020848852,0.001640319,0.001650805,0.017090287,-0.004620646
HK3,-0.020998194,-0.001815251,0.050603071,-0.024841222,0.000838355,0.009170685,0.026028496,0.023718224,-0.000387876,-0.023966866,0.00153253,-0.005627141,0.011056154
HLX,0.022106756,0.005928447,-0.007572045,-0.00873171,0.023512628,0.055145226,0.011203071,0.012828881,0.015905597,0.038416031,-0.000139079,-0.023252937,-0.021428781
HNF1A,0.020978678,-0.009043939,0.014810726,0.023317328,0.015826601,0.015406384,0.040865373,-0.002767856,0.04860339,-0.006921002,-0.001345848,-0.059500104,-0.020823557
HNF4G,-0.018403558,-0.02768705,-0.013488598,0.018974588,0.041697104,-0.00150896,0.029405797,-0.000532355,0.003380542,0.042801548,-0.022066164,0.003079482,0.03204221
HNRNPA2B1,-0.015939798,-0.028439665,0.053236174,0.026691269,-0.005069293,-0.026257898,-0.016406435,0.007806904,0.017472761,0.029295824,-0.010328593,-0.024669199,-0.014142113
HNRNPH2,0.025876575,-0.018356527,0.002391395,0.007631113,0.020793251,0.006168952,-0.014805873,0.007395616,0.013357793,-0.004322758,0.008367991,0.006658004,-0.007441349
HNRNPK,-0.012999548,-0.014670992,-0.025621899,0.006591905,-0.015900914,-0.045069274,-0.036999022,0.043637025,0.055550552,0.029536649,0.044325263,0.000481931,-0.080460201
HNRNPUL2,0.009008332,0.048155034,0.028434456,-0.045353523,0.007710797,-0.029040905,-0.026776147,0.043753163,0.009392794,-0.022167735,0.027779422,0.025976116,-0.015173161
HOOK2,-0.017585223,-0.014210971,0.00192518,0.019349033,0.067228197,0.007538796,-0.01159013,0.004804039,0.000357952,-0.015761827,-0.010971705,0.012911668,-0.050371627
HORMAD2,-0.021921625,-0.000254463,-0.014855606,-0.031489714,0.036251271,-0.001013269,-0.016758803,0.020142365,-0.002473757,-0.035548736,-0.020511993,0.041453028,-0.023925191
HOXA10,0.025666837,-0.024602084,0.012078365,-0.0016179,0.008494928,-0.00421734,-0.016446634,0.002826772,-0.010987407,0.007630065,0.005992735,0.010695324,-0.009801925
HOXA9,0.025932811,-0.021979994,0.00993378,0.000710687,0.011751603,0.009848769,0.001325254,-0.001318419,0.00235884,0.021353263,-0.022753827,0.013016217,0.003094508
HOXB9,0.020537773,0.028477784,0.004886848,-0.014656998,0.019874069,-0.04440088,0.007685091,0.021369711,0.019587929,-0.003519805,0.003751429,0.017598917,-0.031882189
HOXC6,0.02597197,-0.017568963,0.006417242,0.016285416,-0.01957618,-0.00585725,-0.013631187,0.005147679,0.004071567,-0.005372456,-0.006812766,-0.004722795,0.009168972
HOXD8,0.026885197,-0.015267887,0.004258935,0.009530227,0.001543863,-0.005123442,-0.004509686,-0.00471057,-0.005865178,4.46589E-05,0.014526085,-0.009023827,-0.003368071
HPCA,-0.021020989,-0.014955457,0.001734474,-0.044318811,-0.020992951,0.017400224,0.028201505,0.028785805,-0.001516515,0.013275988,-0.009947113,0.031092052,0.022152507
HRH4,-0.015546295,-0.028397703,0.012905064,-0.04953994,0.021717494,-0.002778259,-0.018632412,0.022352579,0.019019309,-0.004494992,-0.043690036,-0.063534278,-0.040239442
HS2ST1,0.026777639,-0.012357818,0.009207326,-0.00115926,0.010729889,-0.008781485,0.005514815,0.0059147,0.00721513,-0.013569396,-0.017450892,0.02122552,0.000419417
HSD17B2,0.024672509,-0.005372081,0.02044971,-0.032576275,-0.016527365,0.011929097,0.002374229,0.002549392,0.009096771,-0.004319942,0.005436599,-0.021789976,-0.012932745
HSD3B7,0.014444237,0.035401715,0.028852327,0.003462144,0.001857974,-0.017251987,-0.014108528,-0.018652802,-0.06061754,0.056781808,0.003186169,-0.048668759,-0.05689452
HSDL1,0.014276526,0.023310986,0.050848786,0.00179873,-0.014363914,-0.033267581,0.021341946,0.006067631,-0.042521531,0.015180151,0.009307757,-0.037467527,-0.020400833
HSF1,0.014587754,0.02818139,0.029864362,-0.077131565,-0.004798925,0.003325036,0.013059644,-0.014380355,-0.013893339,-0.004374424,0.008695076,-0.005510182,-0.009840503
HSPB11,0.025793492,-0.016804304,0.018425047,-0.010653432,-0.002394405,-0.013528383,-0.008005723,0.00283739,0.006073325,0.028873664,0.003380655,0.013011405,0.005979084
HSPB2,0.023080895,-0.009194507,0.018499667,-0.01897465,0.024336096,-0.002360955,-0.006622104,0.041886539,0.040428817,-0.022763384,-0.037599354,0.000252288,0.001623402
HTRA1,0.025864153,0.000841754,-0.000808366,0.006868478,0.006411256,0.005992551,0.044577981,-0.003719467,-0.012617789,0.00645469,0.009915508,0.032060982,0.016219666
HTRA3,0.027036446,-0.014285306,0.005458592,0.000338282,0.00263761,0.009414815,0.009466303,-0.00412608,-0.004065899,-0.01118673,0.009850296,0.018462818,0.003661607
HYAL3,0.025606514,-0.025855256,0.014322185,-0.001167789,-0.010321355,0.002915273,-0.000417958,0.013718051,0.00296966,0.008357543,0.001972634,0.017877902,-0.008795116
ICA1,-0.01868617,-0.001942532,0.054132432,-0.029885265,0.015556129,0.031199433,0.023962833,0.00385657,0.006343862,-0.002905879,0.007166443,-0.003364271,0.006633959
ICAM1,0.025391083,-0.021260328,0.021285391,0.004836968,0.005006408,0.017858344,0.010410787,-0.003336229,0.00865145,-0.001518912,-0.004138297,-0.002556828,-0.000564306
ID1,-0.005257867,-0.053904531,-0.00675845,-0.047620656,0.038217366,-0.034716462,0.001531746,0.007902883,-0.003793112,-0.026549091,0.011136697,-0.007905184,-0.005732219
IDH2,-0.022516129,-0.005792432,0.014760677,-0.024668914,0.033691887,0.036520482,0.014877683,-0.005272102,-0.039197028,-0.003108434,-0.002317282,0.021703818,-0.009246032
IDH3G,-0.022851428,0.006843264,-0.011904568,0.00947866,0.046489411,0.027135988,0.019513598,-0.020021378,0.017689985,0.021455859,0.000617803,-0.015476641,0.033442319
IDO1,-0.024435602,0.011040952,0.031601265,-0.000665816,0.008997825,0.020962289,0.026691661,0.015662185,0.001911984,-0.014478285,0.015177491,-0.011391599,0.005895589
IDS,0.026247498,-0.018004734,0.015395133,-0.003515347,0.007072665,-0.006655217,-0.009789582,0.013009589,0.013130663,0.003476881,-0.008261993,0.009045567,0.000239073
IER5L,0.02472163,0.003708916,-0.025597281,-0.027358157,0.007811388,0.008479319,0.009136074,-0.01192739,0.011754842,-0.004600686,-0.035828357,-0.009965243,0.007941492
IFFO2,0.0256633,-0.002364022,0.011826039,-0.024324921,-0.015868767,0.019322922,-0.016371185,0.005684384,0.022874551,0.001147345,-0.007271181,0.010458355,-0.014757085
IFI30,0.02524102,-0.008890894,0.008347392,0.02563089,0.023206282,0.024071898,-0.004309961,-0.003974066,-0.003235212,0.009751611,0.01102781,-0.019827352,0.002009097
IFITM3,0.027058873,-0.012109154,-0.006048613,0.01853673,0.000318187,-0.000224941,0.002537328,0.000125335,0.004630178,-0.001687578,-0.001073092,0.005776834,0.010914369
IFNG,0.023924722,-0.013177931,-0.009675154,-0.017181701,0.018393174,-0.007212057,-0.006953277,-0.010109013,-0.015867282,-0.042107533,-0.014145543,-0.013440872,0.011537568
IFNLR1,0.023623687,0.011540914,-0.021183586,-0.023146009,0.00164511,0.003289005,-0.006692857,-0.035173788,-0.020027748,-0.037594489,-0.014912451,0.001558032,-0.030024044
IFRD1,-0.020163495,-0.001833086,0.03669187,-0.001607676,-0.01829242,0.037440869,-0.013152161,0.037930409,-0.028032713,-0.055634844,0.00532842,-0.012461219,-0.000679385
IFT122,0.025538896,-0.004354903,0.007252812,0.02188585,0.017614008,-0.013133075,-0.010099723,-0.009258932,-0.017658619,-0.012282439,0.016243681,-0.020710698,0.005932462
IFT140,0.015110225,0.042516194,0.006934358,0.004367169,0.047258112,0.019226859,0.044921478,0.007066997,-0.020916038,-0.007724338,-0.040965098,0.030824423,-0.025752153
IFT27,0.014362549,0.028794824,0.033215783,0.048348037,0.004896147,-0.025835774,0.021874637,0.019907658,0.011597398,-0.005875936,-0.01043683,-0.02907834,0.050547871
IFT81,0.026429199,-0.00580366,0.001232009,-0.000927182,-0.002361788,0.02211682,-0.025844222,0.012645387,0.014630995,0.014613178,-0.000148809,-0.009703532,-0.009706556
IGDCC4,0.026344353,-0.016267225,0.001734079,-0.006439738,0.024036487,0.002636651,-0.014670745,0.004357525,0.000457157,0.011187967,-0.012513674,-0.000462562,0.006700163
IGF1,0.027135266,-0.01119904,-0.001935141,0.001784363,0.008509234,-0.00122236,0.00193764,0.003200569,-0.002373851,-0.011945821,0.013831583,0.015714842,-0.017919772
IGF2R,0.025615994,-0.026073495,0.00509318,0.001391103,-0.017450655,-0.00944928,0.010554056,-0.0153769,-0.003331258,-0.008651056,-0.008501621,-0.003586816,-0.00130138
IGFBP3,0.025822214,-0.022581584,0.011120452,-0.00179057,0.006889214,-0.010762846,-0.006702138,-0.007915183,-0.01384273,0.00390727,0.010448696,-0.001713627,0.009021685
IGFBP4,0.024437467,-0.003699266,-0.030091007,0.016451887,0.011311261,-0.013571051,0.004319989,0.022912189,-0.00670193,-0.040117983,0.008588034,-0.005677867,0.002151097
IGFBP7,0.026463901,-0.015594263,-0.004500835,0.011888915,0.000379504,0.006852648,0.027770005,-0.007438658,-0.005671125,0.002515794,0.011013343,0.012366203,0.010551287
IGSF21,0.025582487,-0.020514523,0.001387695,-0.008209969,-0.004366825,0.011492319,0.018650765,-0.007109873,0.006407937,0.024703013,-0.002938087,-0.021520495,0.002628246
IKBIP,0.026130513,-0.024102896,0.014270578,-0.001859526,-0.007410425,0.006045796,0.001156097,-0.002081451,-0.000377201,-0.001023367,-0.009357598,0.005894713,0.002314823
IKZF1,-0.025721872,0.01493751,0.008759224,0.017637177,0.005855064,0.009794155,0.007549677,0.026086809,0.004471854,-0.004119282,0.014942581,0.00347298,-0.017461611
IL13RA1,0.025200131,-0.006786406,0.026722044,-0.014616264,0.006673793,-0.031958716,0.013916483,-0.008261256,-0.008098685,-0.003762021,-0.007609034,-0.009204153,-0.001009568
IL15,0.026228127,-0.015112932,0.009088564,-0.008816834,-0.008133656,-0.004096692,-0.010268111,0.008933839,0.001680292,0.018634683,0.014414262,0.020254437,-0.006378395
IL17RC,0.023563997,-0.018753095,-0.022434556,-0.008521164,0.015991418,0.027567421,0.002631662,-0.009898688,0.016936781,-0.007458304,-0.013663905,-0.005092504,0.011814081
IL18BP,0.022597076,0.009050906,0.031866448,0.015213323,0.020798546,-0.016361257,-0.005764016,0.042263002,-0.001704814,0.011171598,-0.003077386,0.023412054,-0.026284602
IL1B,0.022224225,0.007452286,-0.019882994,0.034467186,0.009750633,0.022645408,-0.011816872,0.02196072,-0.015269943,0.014993782,-0.00753116,0.034598391,0.005886458
IL1R1,0.025772908,-0.0173893,-0.001496562,0.00314831,-0.013106117,-0.004331177,-0.005981472,0.002294653,0.011295462,-0.045033808,-0.001555935,-0.013547823,-0.00649048
IL1R2,-0.016090057,-0.03272127,0.032739762,-0.0067123,0.007140186,0.006204167,0.078301939,-0.004540051,0.015765372,-0.019613283,0.020330718,0.00388777,-0.031357432
IL20RA,0.02115653,0.011049514,-0.00074292,0.050061125,0.036541664,-0.027889819,-0.01443143,0.025300519,0.010105145,-0.01111518,0.018062412,0.010557572,-0.002806365
IL21,-0.017167862,-0.016622541,-0.008146734,-0.017344045,0.063573306,-0.028517699,0.002933889,0.022155995,0.009427697,0.022036732,0.042079152,0.022494793,0.037261744
IL27RA,-0.022255829,0.004399304,0.041432998,-0.011712217,0.00533666,0.007189153,0.033926696,0.02950999,0.024347478,-0.010839984,0.016963555,-0.002942379,0.007612946
IL36B,0.01757786,-0.004113935,0.015317944,0.018720205,-0.001927338,0.04279126,0.046284691,0.028089776,0.003928159,-0.00845634,0.041013389,-0.067470386,0.019211325
IL4,0.026461147,-0.021263612,0.006360265,-0.011199453,0.002944604,0.000753414,0.008328421,-0.008934756,0.005912297,-0.006955263,-0.001036234,0.016633836,0.002188159
IL6,0.025658564,-0.015471092,0.001345126,-0.021840922,0.006946321,-0.020104543,-0.008028774,-0.003460273,-0.001430222,-0.01811294,-0.02180691,-0.009242303,-0.011342192
IL6R,-0.015499235,-0.018117225,0.060625113,0.014126629,-0.014117889,0.014526621,0.030149396,0.012659962,0.000534407,-0.046631783,0.001850399,0.015706369,-0.003214558
IL6ST,0.02671311,-0.012922448,0.004483584,0.01180675,0.016503307,0.001725271,-0.008082361,0.008564037,0.00173789,-0.017477162,0.004599351,-0.017868802,0.013498284
IL7,0.003746702,0.046769924,0.000197262,0.041870524,0.017826295,0.01463351,-0.021784479,0.026456019,-0.054114311,-0.032588372,0.043303072,0.076018,-0.033266726
IMPACT,0.025034509,-0.005783812,-0.010987349,0.021950115,0.003266243,0.004383314,0.018089192,0.011606478,0.031937569,-0.013708809,0.006181759,-0.014775775,0.030411577
IMPDH1,-0.013614024,-0.027046086,-0.005260368,-0.04556342,0.001559081,0.019234365,-0.033500584,-0.042255734,0.032435459,0.052243082,-0.050185224,0.000706064,-0.036806078
IMPG1,-0.010434551,-0.057289277,0.023742842,0.032341061,0.011509554,-0.002763012,0.025786155,-0.027340765,-0.013773205,0.005530445,-0.031031237,0.016448979,0.041084596
INF2,0.023439334,0.005363478,-0.013532928,-0.025682209,-0.006833502,-0.006491061,0.045769683,-0.006875528,0.019904499,0.00085807,-0.043094851,-0.009581107,0.028639997
ING3,-0.011043652,-0.029916201,0.026495656,0.04458313,-0.057106294,-0.008287211,-0.01173375,0.010044959,-0.042777501,-0.022718026,-0.016121,0.038005765,0.022220699
INO80C,0.012499565,0.0500042,0.033994853,-0.027348198,0.013532295,0.014163143,-0.050603905,-0.027675679,0.026036808,0.00900779,-0.014006255,0.006105052,-0.010709187
